S.,,,Un
,,IN EARTH,2
,, ES400A  ,
321,ES,STRUCTURAL,  
,, ES411A  ,9
,,,
322,ES,SEDIMENTARY PROCESSES,  
,,& STRATIGRAPHIC,8
,, ES412A  ,
323,ES,GEOLOGICAL EVOLUTION,  
,, ES417A  ,6
324,ES,ECONOMIC,  
,, ES450A  ,9
,,,
325,ES,ENVIRONMENTAL,  
,, ES451A  ,9
,,,
326,ES,ENGINEERING,  
,, ES452A  ,9
,,,
327,ES,ANALYTICAL METHODS IN,  
,, ES455A  ,9
,,,
328,ES, ES599  ,  
,,,36
329,ES,REMOTE SENSING AND GIS,  
,,FOR GEO-RESOURCE,9
,, ES644A  ,
330,ES,ISOTOPE GEOCHEMISTRY,  
,,AND,9
,, ES649A  ,
331,ES,COMMUNICATION SKILLS,  
,,IN EARTH,0
,, ES650A  ,
332,ES,MATHEMATICS FOR EARTH,  
,, ES651A  ,9
333,ES,ADVANCED STRUCTURAL,  
,, ES654A  ,9
334,ES,SOLID EARTH,  
,, ES655A  ,11
,,,
,,,
335,ES,ADVANCED METAMORPHIC,  
336,ES,PHYSICS OF,  
,, ES665A  ,9
,,,
337,ES, ES699  ,  
,,,0
,,,
,,,
338,ES, ES799  ,  
,,,0
339,ES,FUNDAMENTALS OF EARTH,  
,, ESO213A  ,9
340,HSS,ELEMENTS OF VISUAL,  
,, ART106A,11
,,  ,
341,HSS,THE ART OF AMERICAN,  
,, ART404A  ,9
342,HSS,20TH-21ST CENTURY,  
,,VISUAL CULTURE IN,9
,, ART407A  ,
343,HSS,ART A MEDIUM OF,  
,, ART704A,9
,,  ,
344,HSS,RESEARCH METHODS IN,  
,,VISUAL,9
,, ART708A  ,
345,HSS,CREATIVE PAINTING-,  
,,METHODOLOGY &,9
,, ART711A  ,
346,HSS,INTRODUCTION TO,  
,, ENG123A  ,11
,,,
,,,
347,HSS,LANGUAGE AND,  
348,HSS,INTRODUCTION TO FILM,  
,, ENG125A  ,11
,,,
,,,
349,HSS,SECOND LANGUAGE,  
,, ENG408A  ,9
350,HSS,LITERATURE AND,  
,, ENG432A  ,9
,,,
351,HSS, ENG433A  ,  
,,,9
352,HSS,INDIAN,  
,, ENG437A  ,9
353,HSS,LANGUAGES OF SOUTH,  
,, ENG448A  ,9
354,HSS,INTRODUCTION TO INDIAN,  
,,ENGLISH,5
,, ENG454A  ,
355,HSS,CLIMATE FICTION AND,  
,, ENG456A  ,9
356,HSS,SYNTAX AND STRUCTURES,  
,, ENG467A  ,9
,,,
357,HSS,LANGUAGE CURRICULUM,  
,, ENG707A  ,9
358,HSS,LINGUISTIC,  
,, ENG709A  ,9
,,,
359,HSS,INDIVIDUAL,  
S.,,,Units
No.,Branch,Course Name/Group Name, Credits  
,, ENG124A  ,11
360,HSS,FEMINIST THEORY AND,  
,, ENG743A  ,9
,,,
361,HSS,DOCUMENTARY FILM-,  
,,HISTORY &,9
,, ENG744A  ,
362,HSS,POSTWAR AMERICAN,  
,, ENG750A  ,9
,,,
363,HSS,RESEARCH METHODS IN,  
,,ENGLISH AS A SECOND,9
,,LANGUAGE,
,, ENG755A  ,
364,HSS,LANGUAGE,  
,,DOCUMENTATION AND,9
,, ENG763A  ,
365,HSS,PERSPECTIVES OF THE,  
,,POSTHUMAN AND / IN THE,9
,, ENG777A  ,
366,HSS, ENG799  ,  
,,,0
367,HSS, FA799  ,  
,,,0
368,HSS,INTRODUCTION TO,  
,, PHI141A  ,11
,,,
369,HSS,PHILOSOPHY OF,  
,, PHI161A  ,11
,,,
370,HSS, PHI447A  ,  
371,HSS,PHILOSOPHY OF,  
,,COGNITIVE,9
,, PHI452A  ,
372,HSS,PHILOSOPHICAL,  
,, PHI455A  ,9
,,,
373,HSS,PROBLEMS IN,  
,,PHILOSOPHICAL,9
,, PHI752A  ,
374,HSS,MORAL,  
,, PHI757A  ,9
375,HSS, PHI768A  ,  
,,,9
,,,
,,,
376,HSS,SOCIAL AND POLITICAL,  
,, PHI774A  ,9
,,,
377,HSS,EVOLUTIONARY THEORIES,  
,,OF KNOWLEDGE AND,9
,, PHI786A  ,
378,HSS, PHI799  ,  
,,,0
379,HSS,APPLICATION OF,  
,,PSYCHOLOGY TO,11
,, PSY152A  ,
,,,
380,HSS,INTRODUCTION TO,  
,,ABNORMAL,5
,, PSY452A  ,
381,HSS,SOCIAL,  
,, PSY468A  ,9
382,HSS,QUALITATIVE RESEARCH :,  
383,HSS,SEMINAR COURSE IN,  
,, PSY776A  ,9
,,,
384,HSS,ADVANCED COURSE IN,  
,,SOCIAL,9
,, PSY798A  ,
385,HSS, PSY799  ,  
,,,0
386,HSS,INTRODUCTORY,  
,, SOC171A  ,11
,,,
,,,
387,HSS,INTRODUCTORY,  
,, SOC171B  ,11
,,,
388,HSS,INTRODUCTION TO INDIAN,  
,, SOC173A  ,11
,,,
,,,
389,HSS,SOCIOLOGY OF,  
,, SOC470A  ,9
390,HSS,INDIAN SOCIETY AND,  
,, SOC473A  ,9
391,HSS,URBAN HABITAT AND,  
,,SOCIAL,9
,, SOC477A  ,
392,HSS,SOCIETY AND SOCIAL,  
,,PROBLEMS OF,9
,, SOC481A  ,
,,,
393,HSS,HUMAN RIGHTS THEORY,  
S.,,,Units
No.,Branch,Course Name/Group Name, Credits  
,, SOC486A  ,9
,,,
394,HSS,RESEARCH,  
,, SOC720A  ,9
,,,
395,HSS,SOCIOLOGICAL,  
,, SOC721A  ,9
396,HSS,SOCIOLOGY OF,  
,, SOC742A  ,9
,,,
,,,
397,HSS,SOCIOLOGY OF,  
,, SOC755A  ,9
,,,
,,,
398,HSS, SOC799  ,  
,,,0
399,IME,PROBABILITY AND,  
,, IME602A  ,9
400,IME,INTRODUCTION TO,  
,, IME603A  ,9
401,IME,OPERATIONS RESEARCH,  
,,FOR,9
,, IME605A  ,
402,IME,FINANCIAL,  
,, IME611A  ,9
,,,
403,IME,INTRODUCTION TO GAME,  
,, IME636A  ,9
404,IME,DATA MINING AND,  
,,KNOWLEDGE,9
S.,,,Units
No.,Branch,Course Name/Group Name, Credits  
405,IME,ADVANCED STATISTICAL,  
,,METHODS FOR BUSINESS,9
,, IME692A  ,
406,IME, IME698A  ,  
,,,0
407,IME, IME699  ,  
,,,0
408,IME,STATISTICAL METHODS,  
,,FOR MANAGEMENT,9
,, IME701A  ,
409,IME, IME799  ,  
,,,0
410,IME,ACCOUNTING &,  
,, MBA601A  ,10
411,IME,ECONOMIC ANALYSIS FOR,  
,, MBA606A  ,10
,,,
412,IME,INVESTMENT VALUATION,  
,,AND REAL,10
,, MBA610A  ,
413,IME,ORGANIZATION,  
,,STRUCTURE AND,10
,, MBA611A  ,
414,IME,STRATEGIC,  
,, MBA623A  ,10
415,IME,MANAGEMENT OF,  
,, MBA626A  ,10
416,IME,MARKETING,  
,, MBA631A  ,10
417,IME,SIMULATION OF BUSINESS,  
,, MBA643A  ,10
418,IME,ENTERPRISE INTEGRATION,  
,, MBA646A  ,9
419,IME,BUSINESS PROCESS,  
,, MBA647A  ,10
,,,
420,IME,QUANTITATIVE METHODS,  
,,FOR DECISION,10
,, MBA651A  ,
421,IME,TOTAL QUALITY,  
,, MBA663A  ,10
422,IME,SUPPLY CHAIN,  
,, MBA664A  ,10
423,IME,PROJECT,  
,, MBA666A  ,10
424,IME,INTRODUCTION TO POLICY,  
,, MBA669A  ,10
,,,
425,IME,MANAGING SERVICE,  
,, MBA671A  ,10
426,IME,MANAGEMENT,  
,, MBA698A  ,0
427,IME,CAPSTONE PROJECT,  
,, MBA701A  ,9
428,IME,ORGANIZATIONAL,  
,, MBA712A  ,5
429,IME,PERFORMANCE,  
,, MBA713A  ,5
430,IME,GOVERNANCE OF GLOBAL,  
,, MBA717A  ,5
,,,
431,IME,RETAIL,  
S.,,,Units
No.,Branch,Course Name/Group Name, Credits  
,, MBA720A  ,10
432,IME,BUSINESS TO BUSINESS,  
,, MBA731A  ,5
,,,
433,IME,STRATEGIC MARKETING,  
,, MBA73,5
,,6A  ,
434,IME,CAUSAL INFERENCE,  
,,METHODS FOR BUSINESS,5
,, MBA753A  ,
435,IME,DERIVATIVE,  
,, MBA772A  ,5
,,,
436,IME,FINANCIAL,  
,,INTERMEDIATION &,5
,,COMMERCIAL,
,, MBA773A  ,
437,IME,CREDIT RISK,  
,,MANAGEMENT &,5
,, MBA774A  ,
438,IME,RENEWABLE ENERGY -,  
,,ECONOMICS POLICY AND,5
,, MBA782A  ,
439,IME,PRODUCT DESIGN AND,  
,,NEW PRODUCT,8
,, VLM601  ,
,,,
440,IME,SUPPLY CHAIN,  
,, VLM602  ,4
441,IME,ADVANCE,  
,, VLM603  ,3
442,IME,AUTOMATION & ROBOTICS,  
,,IN,3
,, VLM604  ,
443,IME,COMPUTER INTEGRATED,  
,,MANUFACTURING,3
,, VLM605  ,
444,IME,DATA ANALYSIS AND,  
,,DECISION,3
,, VLM606  ,
445,MDES, DES601A  ,  
,,,9
,,,
446,MDES,DESIGN PRACTICE,  
,, DES602A  ,9
,,,
447,MDES,INTEGRATED PRODUCT,  
,, DES633A  ,9
448,MDES,METHODS FOR DESIGN,  
,, DES635A  ,9
,,,
449,MDES,DESIGN PROJECT,  
,, DES681A  ,9
,,,
450,MDES, DES699  ,  
,,,0
,,,
,,,
451,MDES, DES799  ,  
,,,0
452,ME, ESO209A  ,  
453,ME,FLUID MECHANICS,  
,, ME231P  ,1
454,ME,ENGINEERING DESIGN AND,  
,, ME251A  ,5
,,,
455,ME,ENERGY SYSTEMS,  
,, ME301A  ,6
,,,
456,ME,ADVANCE MECHANICS OF,  
,, ME321A  ,7
457,ME,INTRODUCTION TO,  
,,REFRIGERATION AND AIR,9
,, ME340A  ,
458,ME,THEORY OF MECHANISMS,  
,, ME352A  ,7
459,ME,INTERNAL COMBUSTION,  
,, ME359A  ,9
460,ME,MANUFACTURING SCIENCE,  
,, ME361A  ,10
,,,
461,ME,MANUFACTURING SCIENCE,  
,,& TECHNOLOGY,1
,, ME361P  ,
462,ME,MECHANICAL,  
,,ENGINEERING,2
,,COMMUNICATION,
,, ME399A  ,
463,ME,ENERGY SYSTEMS-,  
S.,,,Units
No.,Branch,Course Name/Group Name, Credits  
,, ME401A  ,10
,,,
,,,
464,ME,NUMERICAL SOLUTIONS IN,  
,,ENGINEERING,9
,, ME454A  ,
465,ME, ME498A  ,  
,,,9
,,,
466,ME,INTRODUCTION TO SOLID,  
,, ME621A  ,9
467,ME,FINITE ELEMENT METHODS,  
,,IN ENGINEERING,9
,, ME623A  ,
468,ME,APPLIED DYNAMICS AND,  
,, ME625A  ,9
469,ME,COMPUTATIONAL FLUID,  
,,DYNAMICS AND HEAT,9
,, ME630A  ,
470,ME,VISCOUS FLOW,  
,, ME631A  ,9
471,ME,CONDUCTION AND,  
,, ME641A  ,9
472,ME,EXPERIMENTAL METHODS,  
,,IN THERMAL,9
,, ME649A  ,
473,ME,MACHINING SCIENCE,  
,, ME662A  ,9
,,,
474,ME,DAMAGE MECHANICS OF,  
,,COMPOSITE,9
S.,,,Units
No.,Branch,Course Name/Group Name, Credits  
475,ME,MATHEMATICS FOR,  
,, ME681A  ,9
,,,
476,ME,APPLIED NUMERICAL,  
,, ME685A  ,9
477,ME,MICROSCALE THERMAL,  
,, ME689A  ,9
478,ME,WORLD HISTORY OF,  
,, ME698D  ,9
,,,
,,,
479,ME,COMPRESSIBLE,  
,, ME698J  ,9
480,ME,BUBBLES AND,  
,, ME698K  ,9
,,,
481,ME,MODELING OF,  
,,MULTIPHYSICS,9
,, ME698N  ,
482,ME, ME699  ,  
,,,0
,,,
,,,
483,ME,DESIGN FOR,  
,,MANUFACTURE &,9
,, ME701A  ,
484,ME,THEORY OF,  
,, ME721A  ,9
485,ME,MECHANICS OF,  
,,BIOLOGICAL,9
,, ME724A  ,
486,ME,COMPUTER AIDED,  
,,ENGINEERING,9
487,ME,VIBRATION,  
,, ME756A  ,9
,,,
488,ME,DYNAMICS OF ROTATING,  
,, ME757A  ,9
489,ME,INTRODUCTION TO,  
,, ME762A  ,9
490,ME,ENGINEERING ACOUSTICS,  
,, ME778A  ,9
,,,
491,ME, ME799  ,  
,,,0
492,ME,MS - RESEARCH,  
,, ME899  ,0
493,ME,MANUFACTURING,  
,, TA202A  ,6
494,ME,MANUFACTURING,  
,, TA202P  ,3
495,MS,STRUCTURAL & MAGNETIC,  
,,PROPERTIES OF,9
,, MS601A  ,
496,MS,ELECTRICAL AND,  
,,DIELECTRIC,9
,, MS602A  ,
,,,
497,MS,MECHANICAL PROPERTIES,  
,, MS603A  ,9
,,,
498,MS,GRADUATE,  
S.,,,Units
No.,Branch,Course Name/Group Name, Credits  
499,MS, MS699  ,  
,,,0
500,MS, MS799  ,  
,,,0
501,MSE,NATURE AND PROPERTIES,  
,, ESO205A  ,14
,,,
,,,
,,,
,,,
,,,
502,MSE,THERMODYNAMICS &,  
,,PHASE,11
,, MSE201A  ,
503,MSE,PROFESSIONAL &,  
,,TECHNICAL,2
,, MSE300,
,,A  ,
504,MSE,PHASE,  
,, MSE30,6
,,1A  ,
505,MSE,MECHANICAL BEHAVIOUR,  
,, MSE302A  ,9
,,,
506,MSE,ELECTRONIC & MAGNETIC,  
,,PROPERTIES OF,9
,, MSE303A  ,
507,MSE,PHYSICAL METALLURGY,  
,, MSE311A  ,3
,,,
508,MSE,MECHANICAL BEHAVIOUR,  
,, MSE313A  ,3
509,MSE,UNDER GRADUATE,  
510,MSE,UNDER GRADUATE,  
,, MSE497A  ,9
511,MSE,STRUCTURE AND,  
,,CHARACTERIZATION OF,9
,, MSE615A  ,
512,MSE,TRANSPORT,  
,, MSE626A  ,9
,,,
513,MSE,ELECTRONIC DEVICES AND,  
,, MSE6,9
,,28A  ,
514,MSE,PHYSICAL &,  
,,MATHEMATICAL,9
,,MODELLING OF,
,,STEELMAKING,
,, MSE629A  ,
515,MSE,MICROSCOPY AND,  
,,MICROANALYSIS OF,9
,, MSE642A  ,
516,MSE,ADVANCED CONCEPTS IN,  
,, MSE651A  ,9
517,MSE,NANOCOMPOSITE THIN,  
,,FILMS AND,9
,, MSE652A  ,
518,MSE,DISLOCATIONS AND,  
,, MSE658A  ,9
,,,
,,,
519,MSE,POWDER,  
,, MSE659A  ,9
,,,
520,MSE,SOLIDIFICATION,  
521,MSE,HEAT TREATMENT AND,  
,,SURFACE,9
,, MSE671A  ,
522,MSE,FUNDAMENTAL AND,  
,,APPLICATIONS OF,9
,, MSE6,
,,73A  ,
523,MSE,SEMINAR,  
,, MSE690A  ,0
,,,
,,,
524,MSE,SEMINAR,  
,, MSE691A  ,0
,,,
,,,
525,MSE,MATERIALS SCIENCE,  
,,TECHNOLOGIES FOR,9
,,APPLICATIONS IN LIFE,
,, MSE693A  ,
526,MSE,NANOSTRUCTURES AND,  
,,NANOMATERIALS:,9
,,CHARACTERIZATION AND,
,, MSE694A  ,
527,MSE, MSE699  ,  
,,,0
528,MSE, MSE799  ,  
,,,0
529,MSE,MANUFACTURING,  
,, TA201A  ,6
530,MSE,MANUFACTURING,  
,, TA201P  ,3
531,MTH,ENGLISH LANGUAGE AND,  
532,MTH,COMPLEX,  
,, MSO202A  ,6
,,,
,,,
,,,
,,,
533,MTH,PARTIAL DIFFERENTIAL,  
,, MSO203B  ,6
,,,
,,,
534,MTH,INTRODUCTION TO,  
,,PROBABILITY,11
,, MSO205A  ,
535,MTH,MATHEMATICS -,  
,, MTH102A  ,11
,,,
,,,
536,MTH,A FIRST COURSE IN LINEAR,  
,, MTH201A  ,11
,,,
537,MTH,A FIRST COURSE IN LINEAR,  
,, MTH201A  ,11
,,,
,,,
538,MTH,SET THEORY AND,  
,,DISCRETE,11
,, MTH202A  ,
539,MTH,INTRODUCTION TO,  
,, MTH205A  ,11
,,,
,,,
540,MTH,MATRIX ALGEBRA AND,  
541,MTH,MATRIX ALGEBRA AND,  
,,LINEAR ESTIMATION,6
,,  MTH207A  ,
542,MTH,DATA SCIENCE LAB,  
,, MTH208A  ,5
543,MTH, MTH301A  ,  
,,,11
,,,
544,MTH,SET THEORY &,  
,, MTH302A  ,11
,,,
545,MTH,SEVERAL VARIABLE,  
,,CALCULUS &,11
,,DEFFERENTIAL,
,, MTH305A  ,
546,MTH, UGP-,  
,, MTH391A  ,4
547,MTH,UNDER GRADUATE,  
,, MTH392A  ,9
548,MTH, UGP-,  
,, MTH393A  ,9
549,MTH,UNDER GRADUATE,  
,, MTH394A  ,9
550,MTH,TECHNICAL,  
,,COMMUNICATION,2
,, MTH399A  ,
551,MTH,THEORY OF,  
,, MTH401A  ,9
,,,
552,MTH,COMPLEX,  
553,MTH,FUNCTIONAL,  
,, MTH405A  ,11
,,,
554,MTH,COMPUTER,  
,,PROGRAMMING AND DATA,9
,, MTH409A  ,
555,MTH,APPLIED STOCHASTIC,  
,, MTH412A  ,11
,,,
556,MTH,MATRIX THEORY AND,  
,,LINEAR,11
,, MTH415A  ,
557,MTH,ORDINARY DIFFERENTIAL,  
,, MTH421A  ,11
,,,
,,,
558,MTH,PARTIAL DIFFERENTIAL,  
,, MTH424A  ,11
,,,
559,MTH,MATHEMATICAL,  
,, MTH428A  ,11
,,,
560,MTH,NUMERICAL ANALYSIS &,  
,,SCIENTIFIC COMPUTING,10
,, MTH430A  ,
561,MTH,INTRODUCTION TO,  
,,SAMPLING,6
,, MTH432A  ,
562,MTH, MTH433A  ,  
S.,,,Units
No.,Branch,Course Name/Group Name, Credits  
,, MTH403A  ,11
563,MTH,COMPLEX,  
,, MTH434A  ,6
,,,
564,MTH,STATISTICAL SIMULATION,  
,,AND DATA,11
,, MTH511A  ,
565,MTH, MTH515A  ,  
,,,11
,,,
,,,
566,MTH,TIME SERIES,  
,, MTH517A  ,11
,,,
567,MTH,ELLIPTIC CURVES,  
,,MODULAR FORMS AND,9
,,CONGRUENT NUMBER,
,, MTH525A  ,
568,MTH, MTH598A  ,  
,,,9
569,MTH, MTH599A  ,  
,,,9
570,MTH, MTH611A  ,  
,,,9
571,MTH,INTRODUCTION TO,  
,,COMMUTATIVE,9
,, MTH612A  ,
572,MTH,REIMANN,  
,, MTH615A  ,9
573,MTH,ALGEBRAIC,  
,, MTH649A  ,9
574,MTH,NONLINEAR DYNAMICAL,  
575,MTH,ASYMPTOTIC,  
,, MTH665A  ,9
,,,
576,MTH,INTRODUCTION TO,  
,,ALGEBRAIC GEOMETRY,9
,,AND ALGEBRAIC,
,, MTH667A  ,
577,MTH,POTENTIAL THEORY IN,  
,,THE COMPLEX,9
,, MTH670A  ,
578,MTH,VARIATIONAL METHODS IN,  
,, MTH674A  ,9
,,,
,,,
579,MTH,SPATIO-TEMPORAL,  
,,MODELS IN,9
,,MATHEMATICAL,
,, MTH679A  ,
580,MTH,AN INTRODUCTION TO VON,  
,,NEUMANN,9
,, MTH680A  ,
581,MTH,PROBABILISTIC THEORY OF,  
,,PATTERN,9
,, MTH690A  ,
,,,
582,MTH,SPECTRAL METHODS FOR,  
,,PARTIAL DIFFERENTIAL,9
,, MTH696A  ,
583,MTH, MTH697A  ,  
,,,9
584,MTH, MTH698A  ,  
,,,9
585,MTH, MTH699A  ,  
586,MTH,DIFFERENTIAL,  
,, MTH713A  ,9
,,,
587,MTH, MTH753A  ,  
,,,9
,,,
588,MTH,PROBABILITY,  
,, MTH754A  ,9
589,MTH,STATISTICAL,  
,, MTH755A  ,9
,,,
590,MTH,VECTOR BUNDLES AND,  
,,CHARACTERISTIC,9
,, MTH761A  ,
591,MTH, MTH799  ,  
,,,0
,,,
592,NET, NT699  ,  
,,,0
593,NET, NT799  ,  
,,,0
594,PHY, PHY224A  ,  
,,,12
595,PHY,PHYSICS OF INFORMATION,  
,, PHY313A  ,9
596,PHY,MODERN PHYSICS,  
,, PHY315A  ,9
597,PHY,INTRODUCTION TO THE,  
,, PHY400A  ,5
598,PHY,CLASSICAL MECHANICS,  
599,PHY,SPECIAL & GENERAL,  
,, PHY407A  ,9
,,,
600,PHY,MATHEMATICAL METHODS,  
,, PHY421A  ,11
,,,
601,PHY,QUANTUM MECHANICS,  
,, PHY431A  ,11
,,,
602,PHY, PHY441A  ,  
,,,11
,,,
603,PHY,EXPERIMENTAL PHYSICS,  
,, PHY461A  ,8
,,,
604,PHY,EXPERIMENTAL PHYSICS,  
,, PHY462A  ,8
,,,
605,PHY,M SC REVIEW PROJECT,  
,, PHY501A  ,9
606,PHY,M.SC. REVIEW PROJECT,  
,, PHY502A  ,8
607,PHY,CONDENSED MATTER,  
,, PHY543A  ,11
,,,
608,PHY,CLASSICAL,  
,,ELECTRODYNAMICS,11
,, PHY552A  ,
609,PHY,BACHLOR OF SCIENCE,  
S.,,,Units
No.,Branch,Course Name/Group Name, Credits  
,, PHY401A  ,11
S.,,,Units
No.,Branch,Course Name/Group Name, Credits  
610,PHY,BACHLOR OF SCIENCE,  
,, PHY556A  ,9
,,,
611,PHY, PHY563A  ,  
,,,11
612,PHY, PHY565A  ,  
,,,11
613,PHY,M.SC.RESEARCH PROJECT,  
,, PHY596A  ,9
614,PHY,M.SC. RESEARCH PROJECT,  
,, PHY598A  ,9
615,PHY,COMPUTATIONAL,  
,,SIMULATION METHODS IN,9
,, PHY627A  ,
616,PHY,CONDENSED MATTER,  
,,PHENOMENA IN LOW,9
,,DIMENSIONAL,
,, PHY642A  ,
617,PHY,THEORY OF RANDOM,  
,,PROCESSES AND,9
,, PHY662A  ,
618,PHY,UNCERTAINITY,  
,,INFORMATION AND,9
,,CLASSICAL,
,, PHY665A  ,
619,PHY,PHYSICS OF,  
,, PHY672A  ,9
620,PHY,QUANTUM FIELD,  
,, PHY681A  ,9
621,PHY,COHERENCE & QUANTUM,  
,, PHY690G  ,9
622,PHY,ADVANCED GENERAL,  
S.,,,Units
No.,Branch,Course Name/Group Name, Credits  
,,RELATIVITY AND BLACK,9
,, PHY690M  ,
623,PHY,CORRELATED ELECTRONS,  
,,AND QUANTUM,9
,, PHY690N  ,
624,PHY,SUPERCONDUCTIVITY AND,  
,, PHY690T  ,9
625,PHY,M.SC.RESEARCH PROJECT,  
,, PHY696A  ,9
626,PHY,M.SC.RESEARCH PROJECT,  
,, PHY698A  ,9
627,PHY, PHY799  ,  
,,,0
,,,
628,PSE,INTRODUCTION TO,  
,, PSE601A  ,9
,,,
629,PSE,PRINCIPLES OF LASERS,  
,, PSE602A  ,9
,,,
630,PSE,NUMERICAL METHODS IN,  
,, PSE603A  ,9
,,,
631,PSE, PSE699  ,  
,,,0
,,,
632,PSE, PSE799  ,  
,,,0
633,PSE,MS - RESEARCH,  
,, PSE899  ,0
634,SEE,THERMO-FLUID,  
,, SEE601A  ,9
635,SEE,PHYSICS OF ENERGY,  
,, SEE602A  ,9
636,SEE,THERMODYNAMICS OF,  
,,ENERGY,9
,, SEE604A  ,
,,,
,,,
,,,
637,SEE,AN INTRODUCTION TO,  
,,SUSTAINABLE ENERGY,9
,, SEE605A  ,
,,,
638,SEE,ELECTROCHEMICAL,  
,,ENERGY,9
,, SEE606A  ,
639,SEE,HYDROGEN ENERGY:,  
,,PRODUCTION STORAGE,9
,,AND,
,, SEE607A  ,
640,SEE,INTRODUCTION TO,  
,,BIOENERGY AND,9
,, SEE608A  ,
641,SEE,ESSENTIAL ELECTRICAL,  
,,ENGINEERING FOR,9
,,RENEWABLES,
,, SEE616A  ,
,,,
,,,
642,SEE,ENERGY EFFICIENT,  
,,BUILDING,9
,, SEE618A  ,
643,SEE,SEMINAR,  
No.,Branch,Course Name/Group Name, Credits  
644,SEE,SEMINAR,  
,, SEE691A  ,0
,,,
,,,
,,,
645,SEE, SEE699  ,  
,,,0
646,SEE, SEE799  ,  
,,,0
647,SEE,MS - RESEARCH,  
,, SEE899  ,0
648,SPEC,MORNING,  
,, PE101A  ,3
649,SPEC,EVENING,  
,, PE102A  ,3
650,SSA,INTRODUCTION TO SPACE,  
,,& ASTRONOMICAL,9
,, SPA601,
,,A  ,
651,SSA,MATHEMATICAL METHODS,  
,,IN SPACE SCIENCES &,9
,, SPA602A  ,
652,SSA,SOLAR SYSTEM PROCESSES,  
,,AND SPACE,9
,, SPA603A  ,
653,SSA,RADIO ASTRONOMY,  
,, SPA610A  ,9
,,,
654,SSA,SOLAR SYSTEM,  
